"src_nl","tgt_sql"
"Find faculty teaching theory subjects","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.subject_name ILIKE '%Theory%';"
"Find faculty teaching lab subjects","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.subject_name ILIKE '%Lab%';"
"List faculty handling both theory and lab subjects","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s1 ON f.faculty_id = s1.faculty_id JOIN subject s2 ON f.faculty_id = s2.faculty_id WHERE s1.subject_name ILIKE '%Theory%' AND s2.subject_name ILIKE '%Lab%';"
"Show faculty assigned to semester 6","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester = 6;"
"List faculty with duplicate names","SELECT faculty_name, COUNT(*) AS name_count FROM faculty GROUP BY faculty_name HAVING COUNT(*) > 1;"
"Show faculty count per department with experience > 5","SELECT department, COUNT(*) AS total FROM faculty WHERE experience > 5 GROUP BY department;"
"Find faculty not teaching any subject in semester 4","SELECT f.* FROM faculty f LEFT JOIN subject s ON f.faculty_id = s.faculty_id AND s.semester = 4 WHERE s.subject_id IS NULL;"
"Get faculty emails with 'college' domain","SELECT email FROM faculty WHERE email LIKE '%college%';"
"Show faculty names and number of subjects they teach","SELECT f.faculty_name, COUNT(s.subject_id) AS total_subjects FROM faculty f LEFT JOIN subject s ON f.faculty_id = s.faculty_id GROUP BY f.faculty_name;"
"Find faculty in 'Mechanical' or 'Electrical' departments","SELECT * FROM faculty WHERE department IN ('Mechanical','Electrical');"
"Show faculty with experience between 8 and 12 years in CS department","SELECT * FROM faculty WHERE experience BETWEEN 8 AND 12 AND department = 'Computer Science';"
"Find faculty whose name starts with 'D' and qualification is PhD","SELECT * FROM faculty WHERE faculty_name LIKE 'D%' AND qualification ILIKE '%PhD%';"
"List faculty handling subjects in semesters 3 and 4","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester IN (3,4);"
"Get faculty with longest experience","SELECT * FROM faculty ORDER BY experience DESC LIMIT 1;"
"Get faculty with shortest experience","SELECT * FROM faculty ORDER BY experience ASC LIMIT 1;"
"Count number of faculty per designation in IT department","SELECT designation, COUNT(*) AS total FROM faculty WHERE department = 'Information Technology' GROUP BY designation;"
"Show faculty who are HODs in each department","SELECT department, faculty_name FROM faculty WHERE designation ILIKE '%HOD%';"
"Show faculty names and their qualifications","SELECT faculty_name, qualification FROM faculty;"
"List faculty in 'Civil' department","SELECT * FROM faculty WHERE department = 'Civil';"
"Find faculty with experience over 15 years","SELECT * FROM faculty WHERE experience > 15;"
"Get faculty whose email contains 'edu'","SELECT * FROM faculty WHERE email LIKE '%edu%';"
"Show faculty phone numbers starting with '99'","SELECT * FROM faculty WHERE phone LIKE '99%';"
"Find faculty with name ending 'Kumar'","SELECT * FROM faculty WHERE faculty_name LIKE '%Kumar';"
"List faculty with experience less than 1 year","SELECT * FROM faculty WHERE experience < 1;"
"Show faculty with designation 'Lecturer'","SELECT * FROM faculty WHERE designation = 'Lecturer';"
"Get faculty teaching 'Database Systems' course","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Database Systems';"
"Find faculty handling subjects in semester 1","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester = 1;"
"List faculty with multiple courses assigned","SELECT f.faculty_name, COUNT(s.subject_id) AS subject_count FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id GROUP BY f.faculty_name HAVING COUNT(s.subject_id) > 1;"
"Show total number of faculty per qualification","SELECT qualification, COUNT(*) AS total FROM faculty GROUP BY qualification;"
"Find faculty with qualification 'M.Sc'","SELECT * FROM faculty WHERE qualification ILIKE '%M.Sc%';"
"List faculty in 'Mechanical' department","SELECT * FROM faculty WHERE department = 'Mechanical';"
"Show faculty who joined before 2010","SELECT * FROM faculty WHERE joining_date < '2010-01-01';"
"Get faculty sorted by department and name","SELECT * FROM faculty ORDER BY department, faculty_name;"
"Find faculty teaching both theory and practical subjects","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s1 ON f.faculty_id = s1.faculty_id JOIN subject s2 ON f.faculty_id = s2.faculty_id WHERE s1.subject_name ILIKE '%Theory%' AND s2.subject_name ILIKE '%Lab%';"
"List faculty in 'Electrical' department with PhD","SELECT * FROM faculty WHERE department = 'Electrical' AND qualification ILIKE '%PhD%';"
"Show faculty handling subjects in semester 7","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester = 7;"
"Find faculty teaching 'Artificial Intelligence'","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Artificial Intelligence';"
"Show faculty who are HODs","SELECT * FROM faculty WHERE designation ILIKE '%HOD%';"
"List faculty with duplicate phone numbers","SELECT phone, COUNT(*) AS total FROM faculty GROUP BY phone HAVING COUNT(*) > 1;"
"Find faculty not teaching any course","SELECT f.* FROM faculty f LEFT JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.subject_id IS NULL;"
"Show faculty with email ending '@gmail.com'","SELECT * FROM faculty WHERE email LIKE '%@gmail.com';"
"List faculty with experience between 10 and 20 years","SELECT * FROM faculty WHERE experience BETWEEN 10 AND 20;"
"Get faculty teaching 'Computer Networks' course","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Computer Networks';"
"Show total number of faculty per department","SELECT department, COUNT(*) AS total_faculty FROM faculty GROUP BY department;"
"Find faculty with experience greater than department average","SELECT * FROM faculty f1 WHERE experience > (SELECT AVG(f2.experience) FROM faculty f2 WHERE f2.department = f1.department);"
"List faculty in 'Information Technology' department","SELECT * FROM faculty WHERE department = 'Information Technology';"
"Show faculty names starting with 'S'","SELECT * FROM faculty WHERE faculty_name LIKE 'S%';"
"Find faculty handling courses in semester 3","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester = 3;"
"List faculty teaching more than 3 subjects","SELECT f.faculty_name, COUNT(s.subject_id) AS subject_count FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id GROUP BY f.faculty_name HAVING COUNT(s.subject_id) > 3;"
"Show faculty with experience less than department average","SELECT * FROM faculty f1 WHERE experience < (SELECT AVG(f2.experience) FROM faculty f2 WHERE f2.department = f1.department);"
"Get faculty with PhD and experience less than 5 years","SELECT * FROM faculty WHERE qualification ILIKE '%PhD%' AND experience < 5;"
"Find faculty assigned to semester 4 and 5","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester IN (4,5);"
"List faculty whose name contains 'Rao'","SELECT * FROM faculty WHERE faculty_name ILIKE '%Rao%';"
"Show faculty who teach 'Operating Systems' course","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Operating Systems';"
"Find faculty with experience exactly 8 years","SELECT * FROM faculty WHERE experience = 8;"
"Get faculty with M.Tech and experience over 7 years","SELECT * FROM faculty WHERE qualification ILIKE '%M.Tech%' AND experience > 7;"
"List faculty handling subjects in semester 6 and 7","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester IN (6,7);"
"Show faculty with experience between 2 and 5 years","SELECT * FROM faculty WHERE experience BETWEEN 2 AND 5;"
"Find faculty in 'Civil' and 'Mechanical' departments","SELECT * FROM faculty WHERE department IN ('Civil','Mechanical');"
"Get faculty with longest experience in each department","SELECT department, faculty_name, MAX(experience) AS max_experience FROM faculty GROUP BY department, faculty_name;"
"List faculty handling both theory and lab in semester 2","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s1 ON f.faculty_id = s1.faculty_id JOIN subject s2 ON f.faculty_id = s2.faculty_id WHERE s1.subject_name ILIKE '%Theory%' AND s2.subject_name ILIKE '%Lab%' AND s1.semester = 2 AND s2.semester = 2;"
"Show faculty teaching 'Software Engineering'","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Software Engineering';"
"Find faculty with experience more than 12 years in CS department","SELECT * FROM faculty WHERE experience > 12 AND department = 'Computer Science';"
"List faculty with PhD in 'Electronics' department","SELECT * FROM faculty WHERE qualification ILIKE '%PhD%' AND department = 'Electronics';"
"Show faculty names and number of courses assigned","SELECT f.faculty_name, COUNT(s.subject_id) AS total_courses FROM faculty f LEFT JOIN subject s ON f.faculty_id = s.faculty_id GROUP BY f.faculty_name;"
"Get faculty teaching courses in semester 8","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester = 8;"
"Find faculty teaching 'Data Analytics' course","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Data Analytics';"
"List faculty with multiple qualifications","SELECT faculty_name, qualification FROM faculty GROUP BY faculty_name, qualification HAVING COUNT(*) > 1;"
"Show faculty in 'Information Science' with experience > 10 years","SELECT * FROM faculty WHERE department = 'Information Science' AND experience > 10;"
"List faculty with experience over 20 years","SELECT * FROM faculty WHERE experience > 20;"
"Show faculty names and joining dates","SELECT faculty_name, joining_date FROM faculty;"
"Find faculty with phone number containing '1122'","SELECT * FROM faculty WHERE phone LIKE '%1122%';"
"Get faculty in 'Computer Science' with PhD","SELECT * FROM faculty WHERE department = 'Computer Science' AND qualification ILIKE '%PhD%';"
"List faculty who joined after 2018","SELECT * FROM faculty WHERE joining_date > '2018-01-01';"
"Show faculty handling more than 5 subjects","SELECT f.faculty_name, COUNT(s.subject_id) AS subject_count FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id GROUP BY f.faculty_name HAVING COUNT(s.subject_id) > 5;"
"Find faculty in 'Electrical' department with M.Tech","SELECT * FROM faculty WHERE department = 'Electrical' AND qualification ILIKE '%M.Tech%';"
"Get faculty teaching 'Database Management' course","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id JOIN course c ON s.course_id = c.course_id WHERE c.course_name = 'Database Management';"
"Show faculty names and number of semesters they teach","SELECT f.faculty_name, COUNT(DISTINCT s.semester) AS semesters FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id GROUP BY f.faculty_name;"
"List faculty who joined before 2005","SELECT * FROM faculty WHERE joining_date < '2005-01-01';"
"Find faculty whose name starts with 'R'","SELECT * FROM faculty WHERE faculty_name LIKE 'R%';"
"Show faculty teaching in semester 5 or 6","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.semester IN (5,6);"
"Get faculty in 'Information Technology' department with experience > 10","SELECT * FROM faculty WHERE department = 'Information Technology' AND experience > 10;"
"List faculty with PhD qualification teaching theory subjects","SELECT DISTINCT f.faculty_name FROM faculty f JOIN subject s ON f.faculty_id = s.faculty_id WHERE s.subject_name ILIKE '%Theory%' AND f.qualification ILIKE '%PhD%';"
